G,sigma2,num_samples,M,rho,NMC,mean_emp_loss,std_emp_loss,mean_displacement,std_displacement,mean_excess_loss,std_excess_loss,mean_oracle_loss,std_oracle_loss
uniform,0.1,10000,3,0.001,10,0.1969723892294745,0.007020893818543,0.0001021198624107,2.3143533808389546e-05,4.376696834035021e-05,0.0001112666410491,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,3,0.0001,10,0.1969723892294745,0.007020893818543,0.0001021198624107,2.3143533808389546e-05,4.376696834035021e-05,0.0001112666410491,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,3,1e-05,10,0.1969723892294745,0.007020893818543,0.0001021198624107,2.3143533808389546e-05,4.376696834035021e-05,0.0001112666410491,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,3,1e-06,10,0.1969723892294745,0.007020893818543,0.0001021198624107,2.3143533808389546e-05,4.376696834035021e-05,0.0001112666410491,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,3,1e-07,10,0.1969723892294745,0.007020893818543,0.0001021198624107,2.3143533808389546e-05,4.376696834035021e-05,0.0001112666410491,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,3,1e-08,10,0.1969723892294745,0.007020893818543,0.0001021198624107,2.3143533808389546e-05,4.376696834035021e-05,0.0001112666410491,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.5,10,0.1969580776219801,0.0069753397531429,6.685374919203208e-05,4.875208138909364e-06,2.9455360845964676e-05,0.0001186510019981,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.25,10,0.1969690144963784,0.0070011180048939,7.74776122630498e-05,8.218597869764187e-06,4.039223524423818e-05,0.0001269194387567,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.1,10,0.1970446401532852,0.0070763568740356,0.0001536616637346,2.1081868205977967e-05,0.000116017892151,0.0001992402725565,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.05,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.025,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.01,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.001,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,0.0001,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,1e-05,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,1e-06,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,1e-07,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,4,1e-08,10,0.1970930300856131,0.0071036663704116,0.0002068126323557,3.0956228713782464e-05,0.0001644078244789,0.0002395519758314,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.5,10,0.1969547579377369,0.0069785541899363,6.96690918632769e-05,3.5522525481389643e-06,2.6135676602745405e-05,0.0001299357887852,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.25,10,0.1969708476209934,0.007007602537016,9.186235769752836e-05,5.57879887863162e-06,4.2225359859329736e-05,0.000147134193227,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.1,10,0.1971127665782047,0.0070929391166453,0.0002552789779799,2.0013601201029352e-05,0.0001841443170705,0.0002288729832446,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.05,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.025,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.01,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.001,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,0.0001,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,1e-05,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,1e-06,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,1e-07,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,5,1e-08,10,0.1972146001461788,0.0071292656259143,0.0003694691010297,3.136597531187394e-05,0.0002859778850447,0.0002734768268545,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.5,10,0.1969718614771927,0.0069740488067137,7.727915944276981e-05,9.104151762489683e-06,4.323921605862701e-05,0.0001558446439144,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.25,10,0.1970248295211427,0.0069953831217107,0.0001275356546167,1.954348314140249e-05,9.62072600085545e-05,0.0002030403291572,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.1,10,0.1973960345054408,0.0070385159213709,0.0004978606784354,9.1266669874612e-05,0.0004674122443066,0.0003690456304341,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.05,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.025,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.01,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.001,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,0.0001,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,1e-05,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,1e-06,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,1e-07,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,6,1e-08,10,0.1976543299757225,0.0070260773199415,0.000759385112103,0.0001420657789327,0.0007257077145883,0.000464635554201,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.5,10,0.1970027380709789,0.0069602186620126,9.200107822370188e-05,1.1661244830486392e-05,7.411580984477973e-05,0.0001593934815138,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.25,10,0.1971186445179511,0.0069698349540645,0.0001901812855777,3.002163072535616e-05,0.0001900222568169,0.0002176838778355,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.1,10,0.1978710275253865,0.0069921886307645,0.0009034882821112,0.0001484948686304,0.0009424052642523,0.0004562069720762,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.05,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.025,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.01,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.001,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,0.0001,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,1e-05,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,1e-06,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,1e-07,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,7,1e-08,10,0.1984211839154884,0.0069720705334077,0.0014148106990305,0.0002409936386218,0.0014925616543542,0.0006078116043807,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.5,10,0.1970249306387871,0.0069363730497797,0.0001155993879136,1.5555735983772955e-05,9.630837765302048e-05,0.0001650967614334,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.25,10,0.197211796808653,0.0069247701283064,0.0002878377394452,4.899798753745053e-05,0.0002831745475189,0.0002488553170999,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.1,10,0.1984695736499006,0.0069019651402046,0.001526002125631,0.0002772284150841,0.0015409513887664,0.0006015593759265,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.05,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.025,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.01,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.001,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,0.0001,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,1e-05,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,1e-06,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,1e-07,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,8,1e-08,10,0.1994067911753727,0.0068684770378125,0.002431608436098,0.0004637760377529,0.0024781689142385,0.0008617429325053,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.5,10,0.1970491953327709,0.0069326210713456,0.0001459685231772,1.4353444191009544e-05,0.0001205730716368,0.0002409136720597,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.25,10,0.19731882207303,0.0069272456284043,0.0004091279368618,5.1197421338713205e-05,0.0003901998118959,0.0004202179101682,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.1,10,0.1991759835035219,0.006989573515255,0.0022831359666504,0.0003112325056242,0.0022473612423877,0.0010675563426827,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.05,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.025,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.01,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.001,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,0.0001,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,1e-05,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,1e-06,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,1e-07,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,9,1e-08,10,0.2005989895749043,0.0069968455327473,0.0036570092516229,0.0005324615435772,0.0036703673137701,0.0013868998469176,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.5,10,0.1970084515703137,0.0068916007889961,0.0001874576345838,1.2730556865028998e-05,7.982930917960763e-05,0.0003039745995418,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.25,10,0.1973182814874684,0.0068471334053234,0.0005759390393049,4.025387471017581e-05,0.0003896592263342,0.0005604288909779,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.1,10,0.1997802673037578,0.0068056146815374,0.0033286017965513,0.0002402035016087,0.0028516450426237,0.0014165927490518,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.05,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.025,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.01,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.001,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,0.0001,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,1e-05,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,1e-06,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,1e-07,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,10,1e-08,10,0.2016805580894305,0.0067456632553335,0.0053547438748501,0.0004437306415894,0.0047519358282964,0.0018061060792599,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.5,10,0.1970730897471475,0.0069299120537435,0.0003042240404495,3.140277937487694e-05,0.0001444674860133,0.0003404046250729,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.25,10,0.1976748010876006,0.0069447723393778,0.0010445634504509,0.0001194144648193,0.0007461788264664,0.0006599717677011,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.1,10,0.2023698079150673,0.0072183670672041,0.0062558545599471,0.0007294722325543,0.0054411856539331,0.0017812020740678,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.05,10,0.2059500414270451,0.0074123005672316,0.0100607419927602,0.0011706828114872,0.0090214191659109,0.0023763706327066,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.025,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.01,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.001,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,0.0001,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,1e-05,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,1e-06,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,1e-07,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,12,1e-08,10,0.2059500683122887,0.0074123237319993,0.0100607659121061,0.0011707019202784,0.0090214460511545,0.0023763609604714,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.5,10,0.1974680498496784,0.0068337096231019,0.0007003358773121,3.821287481193369e-05,0.0005394275885443,0.0006053081403603,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.25,10,0.1992255612931615,0.0067516321121147,0.0026249794707067,0.0001620458072145,0.0022969390320273,0.0011729488944907,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.1,10,0.2118609748271183,0.0066796420939092,0.0160338377033936,0.0010579104131721,0.0149323525659841,0.0028349315670219,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.05,10,0.2218151608026135,0.006884281568304,0.0264726029859815,0.0020553018469218,0.0248865385414793,0.0037650356819492,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.025,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.01,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.001,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,0.0001,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,1e-05,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,1e-06,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,1e-07,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
uniform,0.1,10000,15,1e-08,10,0.2218719014227649,0.0068873386948085,0.0265168629617476,0.0020759229486345,0.0249432791616307,0.0037582465726062,0.1969286222611341,0.0070119344347944
1-modal,0.1,100,1,0.5,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,0.25,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,0.1,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,0.05,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,0.025,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,0.01,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,0.001,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,0.0001,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,1e-05,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,1e-06,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,1e-07,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,1,1e-08,10,0.1955049877533904,0.0044378819664525,0.0852706458470931,0.0017530476674193,0.1224974832396758,0.0034188623014043,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.5,10,0.1815087418265017,0.0041377221645942,0.073848148362263,0.001554065433011,0.1085012373127871,0.003038162418704,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.25,10,0.1688399307236039,0.0038943347499297,0.0637138352450652,0.0013590517562361,0.0958324262098893,0.0026913737206512,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.1,10,0.1656262519742339,0.0036592301340218,0.0616001225360409,0.001230737026689,0.0926187474605193,0.0023085416209175,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.05,10,0.1655204716421022,0.0035744043293772,0.0615879655033076,0.0012251169583389,0.0925129671283876,0.0021932403269358,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.025,10,0.1654379556471903,0.0035459207000905,0.0616080690527994,0.0012606138395319,0.0924304511334758,0.0020972780735297,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.01,10,0.1653946829753815,0.0035488670524533,0.0616637590410053,0.0013690379681181,0.0923871784616669,0.0020567141095529,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.001,10,0.1653946829753815,0.0035488670524533,0.0616637590410053,0.0013690379681181,0.0923871784616669,0.0020567141095529,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,0.0001,10,0.1653946829753815,0.0035488670524533,0.0616637590410053,0.0013690379681181,0.0923871784616669,0.0020567141095529,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,1e-05,10,0.1653946829753815,0.0035488670524533,0.0616637590410053,0.0013690379681181,0.0923871784616669,0.0020567141095529,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,1e-06,10,0.1653946829753815,0.0035488670524533,0.0616637590410053,0.0013690379681181,0.0923871784616669,0.0020567141095529,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,1e-07,10,0.1653946829753815,0.0035488670524533,0.0616637590410053,0.0013690379681181,0.0923871784616669,0.0020567141095529,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,2,1e-08,10,0.1653946829753815,0.0035488670524533,0.0616637590410053,0.0013690379681181,0.0923871784616669,0.0020567141095529,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.5,10,0.1475230315743602,0.0035449900881873,0.046280163349456,0.0015267972605014,0.0745155270606456,0.0025332391610867,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.25,10,0.1287482118430415,0.0034525870998023,0.0330410412374833,0.0010583893881862,0.055740707329327,0.0020557307196245,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.1,10,0.1216558132702734,0.0028703530933004,0.0297100556793303,0.001026383177889,0.0486483087565588,0.0014023397606112,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.05,10,0.1202931432419425,0.0027152059821648,0.0300507389950988,0.000988543130642,0.047285638728228,0.0013540231213384,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.025,10,0.1208129883445272,0.0021828344770239,0.0320376223591001,0.0014118821240487,0.0478054838308127,0.0012321658423473,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.01,10,0.1293306492802868,0.0046675786227474,0.0436866687466925,0.0086014892135961,0.0563231447665722,0.0056379896264188,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.001,10,0.1271652227833305,0.0042076307930316,0.0379170559723428,0.0050600196853042,0.0541577182696159,0.003994940337403,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,0.0001,10,0.1273162454379827,0.0050834073003428,0.0393322871453665,0.0073817394054628,0.0543087409242681,0.0046787198468849,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,1e-05,10,0.1266527932771224,0.0051377875538797,0.0383512849818343,0.0036159055848328,0.0536452887634079,0.003715740200653,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,1e-06,10,0.1271363132229086,0.0041279052118804,0.0395616560510651,0.005894827402145,0.0541288087091941,0.0041916134508784,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,1e-07,10,0.1267498384194079,0.0048715944467518,0.0382002337693701,0.0068247681005585,0.0537423339056933,0.0052431714097349,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,3,1e-08,10,0.1266133748458356,0.0062280070461864,0.0385213074147889,0.0044838301573974,0.0536058703321211,0.0043375894853862,0.0730075045137145,0.0024735325967997
1-modal,0.1,100,4,0.5,10,0.1217081507161306,0.0035701406270435,0.0261564812322137,0.0018072318658367,0.048700646202416,0.002877098324988,0.0730075045137145,0.0024735325967997
