G,sigma2,num_samples,M,rho,mean_emp_loss,std_emp_loss,mean_displacement,std_displacement,mean_excess_loss,std_excess_loss,mean_oracle_loss,std_oracle_loss,NMC
3-modal,0.1,2500,10,0.5,0.05860177792257,0.0035431950289615,0.0093628189194948,0.0009849458609365,0.0143101650407601,0.0014003541134048,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,0.25,0.0513289665142614,0.0040140123155933,0.0051542591645704,0.0010040788337378,0.0070373536324514,0.0014668471378128,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,0.1,0.048031525672549,0.0049997690868891,0.0044910921603933,0.0014910818776826,0.0037399127907391,0.0014276196699537,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,0.05,0.0486301657913234,0.0061598698415851,0.0057892425122023,0.0022466379035606,0.0043385529095134,0.0023228077418205,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,0.025,0.049625936526623,0.0067699374321391,0.0069651589040408,0.0036697097112524,0.0053343236448131,0.003252719044893,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,0.01,0.0505364621756784,0.0073549956781462,0.0080262452162617,0.0054004679501215,0.0062448492938685,0.0044582351986252,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,0.001,0.0507953052376219,0.007759281008741,0.0083321480412327,0.0061684513549713,0.006503692355812,0.0050777389749727,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,0.0001,0.0522403144429591,0.0107924676832375,0.0101052889618623,0.0110782396437154,0.0079487015611492,0.0089956434052246,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,1e-05,0.0519299012896912,0.0100607973592507,0.0092539548414743,0.0086607412510207,0.0076382884078813,0.0081183261492102,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,1e-06,0.0516768072458172,0.0094901482166955,0.0093557324366443,0.0089457633092042,0.0073851943640073,0.0074127519038497,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,1e-07,0.051769714457759,0.0096966203941614,0.0091788932505997,0.008451444823174,0.0074781015759491,0.0076705667500041,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,10,1e-08,0.0516379043203615,0.0094047995745369,0.0092134662246566,0.0085477453344792,0.0073462914385516,0.0073052535098304,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.5,0.0593957464553549,0.0036610738817802,0.010257042129913,0.0010616249388202,0.015104133573545,0.001503892701051,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.25,0.0526857639631148,0.004642064791537,0.006705232297787,0.0014909012993993,0.0083941510813049,0.0017851963434727,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.1,0.0498637068234028,0.0059428047757006,0.0066634203883915,0.0021995595033598,0.0055720939415928,0.0023687291922641,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.05,0.050400486987517,0.006156456508272,0.0082445101651607,0.0028041478353485,0.0061088741057071,0.0026901486713381,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.025,0.0509118230404654,0.0063095430817641,0.0090115969569035,0.0034220595047095,0.0066202101586555,0.0030760348697824,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.01,0.0522496543361772,0.0083231290142913,0.0103798650676401,0.0065464936042296,0.0079580414543673,0.0061544618568655,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.001,0.0515771503529233,0.0071018630665678,0.0101975046002167,0.0060629296921244,0.0072855374711133,0.0044234107111064,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,0.0001,0.0515771503529233,0.0071018630665678,0.0101975046002167,0.0060629296921244,0.0072855374711133,0.0044234107111064,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,1e-05,0.0515771503529233,0.0071018630665678,0.0101975046002167,0.0060629296921244,0.0072855374711133,0.0044234107111064,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,1e-06,0.0515771503529233,0.0071018630665678,0.0101975046002167,0.0060629296921244,0.0072855374711133,0.0044234107111064,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,1e-07,0.0515771503529233,0.0071018630665678,0.0101975046002167,0.0060629296921244,0.0072855374711133,0.0044234107111064,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,12,1e-08,0.0515771503529233,0.0071018630665678,0.0101975046002167,0.0060629296921244,0.0072855374711133,0.0044234107111064,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.5,0.0612202903128081,0.0045203123420963,0.0121089606312204,0.0013108492355029,0.0169286774309982,0.0016880246193238,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.25,0.0558572187549128,0.006212184572907,0.0099911677113087,0.0024940545271673,0.0115656058731029,0.0031690784384086,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.1,0.0550609874387362,0.0095994329385123,0.0119070751138434,0.0037287485996591,0.0107693745569263,0.0062319703627869,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.05,0.0578112071482778,0.0106579917412688,0.0157346462084137,0.004662596544087,0.0135195942664679,0.0075380026016498,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.025,0.0606236165833935,0.0104610447914647,0.0188999015152115,0.0053140452173557,0.0163320037015835,0.0077451594269535,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.01,0.0615925618114929,0.01040458661552,0.019803591902557,0.0055461593077495,0.0173009489296829,0.007937676577425,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.001,0.0615926518389975,0.0104046088780874,0.0198036229098404,0.0055461820665406,0.0173010389571876,0.0079377054529303,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,0.0001,0.0615926518389975,0.0104046088780874,0.0198036229098404,0.0055461820665406,0.0173010389571876,0.0079377054529303,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,1e-05,0.0615926518389975,0.0104046088780874,0.0198036229098404,0.0055461820665406,0.0173010389571876,0.0079377054529303,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,1e-06,0.0615926518389975,0.0104046088780874,0.0198036229098404,0.0055461820665406,0.0173010389571876,0.0079377054529303,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,1e-07,0.0615926518389975,0.0104046088780874,0.0198036229098404,0.0055461820665406,0.0173010389571876,0.0079377054529303,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,2500,15,1e-08,0.0615926518389975,0.0104046088780874,0.0198036229098404,0.0055461820665406,0.0173010389571876,0.0079377054529303,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.5,0.1000658414911517,0.0025412200148889,0.0438331220217423,0.0013591310758427,0.0557742286093418,0.0031886524313789,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.25,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.1,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.05,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.025,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.01,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.001,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,0.0001,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,1e-05,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,1e-06,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,1e-07,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,1,1e-08,0.1000609841401921,0.0025439747726658,0.0438313697659766,0.0013598778222206,0.0557693712583822,0.0031910258638595,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.5,0.1000388295066638,0.0025466096019328,0.043824848209567,0.0013584375581898,0.0557472166248539,0.003156336574437,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.25,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.1,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.05,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.025,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.01,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.001,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,0.0001,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,1e-05,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,1e-06,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,1e-07,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,2,1e-08,0.100059134130069,0.0025538351927077,0.043849456561209,0.0013747915550364,0.0557675212482591,0.0031522189670357,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.5,0.0544293336813438,0.0030531180806846,0.0056517818795845,0.0004475944347098,0.0101377207995339,0.0016266671565301,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.25,0.0467795083701404,0.0039293383258147,0.0014856897246132,0.0001178413678147,0.0024878954883305,0.0009242766626919,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.1,0.0471350973873629,0.0057661469617729,0.0056107698663048,0.0010279838645052,0.002843484505553,0.0017795072869499,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.05,0.0552805453769176,0.0083624079464118,0.016091336704653,0.0023302183359373,0.0109889324951077,0.0045008466100798,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.025,0.0721814517423581,0.0136025687568824,0.0345532021259251,0.0069571877679714,0.0278898388605482,0.0100655076942731,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.01,0.1068647025206011,0.0197079230088047,0.0776723323852062,0.0182596062829384,0.0625730896387912,0.0173235386565075,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.001,0.1092805362055903,0.0166980374249191,0.0789348207941197,0.0157333687956653,0.0649889233237804,0.01553485688278,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,0.0001,0.1061890812731834,0.0187440155859549,0.0754783898840478,0.0167049694858932,0.0618974683913735,0.0187141158231627,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,1e-05,0.1079970518438038,0.0188915311180584,0.0792543928260237,0.0185931452173154,0.0637054389619939,0.0176363279885919,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,1e-06,0.1119972906505366,0.0169495483927905,0.0776913825893407,0.0117962699073367,0.0677056777687267,0.0167492554655988,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,1e-07,0.1060613070607628,0.0165681861870887,0.0740303833407873,0.0127208330754386,0.0617696941789529,0.0150880345322907,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,3,1e-08,0.1109363441831313,0.0182913947306739,0.0796752467037467,0.0167021036445358,0.0666447313013214,0.0175356471329027,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.5,0.0544769020248809,0.0030499075806201,0.0056694796810561,0.0004542427741154,0.010185289143071,0.0016288359540906,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.25,0.0468831867378217,0.003945934045588,0.0015315265899086,0.0001305546366861,0.0025915738560117,0.000902991768508,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.1,0.0473866424213884,0.0059547667343428,0.0057871326635368,0.0009632640077837,0.0030950295395785,0.0019511175156803,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.05,0.0554399612515074,0.0082171944351474,0.0161023515917229,0.0024194909877571,0.0111483483696975,0.0043479984986772,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.025,0.0726032256277921,0.0128578104383353,0.0347999680968047,0.0063175658496705,0.0283116127459822,0.0092295447366479,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.01,0.1077648330925985,0.0128045593586049,0.0790084732078302,0.0141586176596708,0.0634732202107886,0.0110036381947993,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.001,0.1043245639333746,0.0150872694682269,0.0726947565643132,0.0194427441204876,0.0600329510515647,0.0147366447098118,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,0.0001,0.1032307794756941,0.0166522143668181,0.072192557392196,0.0186435003594075,0.0589391665938842,0.0174057466959485,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,1e-05,0.1066718284808902,0.0155079007989866,0.0762217438155716,0.0156815129135914,0.0623802155990803,0.0165685868902544,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,1e-06,0.1059382764085837,0.0138870749067875,0.0708087906772852,0.0132919463091062,0.0616466635267738,0.0140568164836355,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,1e-07,0.105931403958885,0.0152591342319763,0.073953317055226,0.0160436922689795,0.0616397910770751,0.0147851110788662,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,4,1e-08,0.1027324469425113,0.0159579176676489,0.0718407267039243,0.019561236154592,0.0584408340607014,0.0156942745627975,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.5,0.0545232513030447,0.0030145496024748,0.0057152393349541,0.0004360199249295,0.0102316384212348,0.0016552001448129,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.25,0.0469505670618091,0.0038817933296778,0.0016041470088496,0.0001107598746941,0.0026589541799992,0.0008901931264411,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.1,0.0475232024739087,0.0058583009683026,0.0058828635732953,0.0010292774213423,0.0032315895920988,0.0018859145979521,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.05,0.0557785784789344,0.008280766359739,0.01630311493001,0.0030583818493717,0.0114869655971245,0.0045828574892939,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.025,0.0736399161754298,0.0135951966091929,0.0361659730788039,0.0102160174331224,0.0293483032936199,0.0106406834793107,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.01,0.1069559679320496,0.0125912801916847,0.0788954369342616,0.0137758320892293,0.0626643550502397,0.0111701988130215,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.001,0.1049296074198478,0.0152325830984407,0.0725945896540254,0.0145789876061345,0.0606379945380379,0.0136099645273761,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,0.0001,0.1094154785641348,0.0115404180088776,0.0781796354145822,0.0184590620534853,0.0651238656823249,0.0113990146090665,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,1e-05,0.1057458168704827,0.0195804710534792,0.0771483038852037,0.0223997309300464,0.0614542039886728,0.0187592681669175,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,1e-06,0.105605904526704,0.0167241079371445,0.075344112061035,0.0175944674075336,0.061314291644894,0.0154121835850085,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,1e-07,0.1105079222206013,0.0163741098537589,0.0790596956298913,0.0188098671796641,0.0662163093387914,0.0160928194674338,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,5,1e-08,0.1030006456519057,0.0127750986952375,0.0739668626197835,0.0202785837096277,0.0587090327700958,0.0116195569668956,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.5,0.0568820865215538,0.0027175523253139,0.0077885464790609,0.0006030779805798,0.0125904736397438,0.0020169086276475,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.25,0.0488694759892667,0.0032839169545277,0.0029797679304111,0.0003884069565948,0.0045778631074568,0.0014326550171606,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.1,0.0446197626390098,0.0044846506845026,0.001442360511654,0.0004426622064111,0.0003281497571999,0.0007225047959715,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.05,0.0445955136385209,0.0051640851581385,0.0018553197817222,0.000701719356189,0.000303900756711,0.0012500743316206,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.025,0.0448499303481232,0.0057908384061283,0.0020869856643199,0.0009660489625095,0.0005583174663133,0.001954602514936,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.01,0.0448934593260821,0.0059090911497942,0.0021002856789025,0.0009862578787275,0.0006018464442722,0.0020910068264638,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.001,0.0448934593260821,0.0059090911497942,0.0021002856789025,0.0009862578787275,0.0006018464442722,0.0020910068264638,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,0.0001,0.0448934593260821,0.0059090911497942,0.0021002856789025,0.0009862578787275,0.0006018464442722,0.0020910068264638,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,1e-05,0.0448934593260821,0.0059090911497942,0.0021002856789025,0.0009862578787275,0.0006018464442722,0.0020910068264638,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,1e-06,0.0448934593260821,0.0059090911497942,0.0021002856789025,0.0009862578787275,0.0006018464442722,0.0020910068264638,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,1e-07,0.0448934593260821,0.0059090911497942,0.0021002856789025,0.0009862578787275,0.0006018464442722,0.0020910068264638,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,6,1e-08,0.0448934593260821,0.0059090911497942,0.0021002856789025,0.0009862578787275,0.0006018464442722,0.0020910068264638,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.5,0.0569300050605698,0.002649389160737,0.0078696030303726,0.0005890420232626,0.0126383921787598,0.0020902982007268,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.25,0.0489090693661051,0.0031364355944393,0.0030773666271555,0.0003823939196262,0.0046174564842952,0.0015674478446077,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.1,0.0446312261612112,0.0041505123683638,0.0015728662389056,0.0005052164169366,0.0003396132794013,0.000715044627264,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.05,0.0445333638158157,0.0047474917220189,0.0020615291699809,0.0006161585724308,0.0002417509340057,0.0010842295038664,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.025,0.044684139523277,0.005010896145043,0.0022087647920985,0.0006659928723915,0.0003925266414671,0.0013576753731251,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.01,0.0447113928578124,0.0050755686437427,0.0022149205638831,0.0006706724294501,0.0004197799760025,0.0014254990106314,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.001,0.0447113928578124,0.0050755686437427,0.0022149205638831,0.0006706724294501,0.0004197799760025,0.0014254990106314,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,0.0001,0.0447113928578124,0.0050755686437427,0.0022149205638831,0.0006706724294501,0.0004197799760025,0.0014254990106314,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,1e-05,0.0447113928578124,0.0050755686437427,0.0022149205638831,0.0006706724294501,0.0004197799760025,0.0014254990106314,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,1e-06,0.0447113928578124,0.0050755686437427,0.0022149205638831,0.0006706724294501,0.0004197799760025,0.0014254990106314,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,1e-07,0.0447113928578124,0.0050755686437427,0.0022149205638831,0.0006706724294501,0.0004197799760025,0.0014254990106314,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,7,1e-08,0.0447113928578124,0.0050755686437427,0.0022149205638831,0.0006706724294501,0.0004197799760025,0.0014254990106314,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.5,0.0569695043637605,0.0025606629175906,0.0080380183050822,0.0006154716360876,0.0126778914819506,0.0021731354883653,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.25,0.0489869479278394,0.0030291968872956,0.0033184524375139,0.000416587118905,0.0046953350460294,0.0016799756218416,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.1,0.0446934476140935,0.0039225838276721,0.0019548851325567,0.0005546383380998,0.0004018347322836,0.0007987724440262,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.05,0.0446462765804587,0.0043462093716863,0.0025217331573723,0.0008303563872417,0.0003546636986488,0.0010471353277667,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.025,0.0447710982619538,0.0043177354887116,0.002723652242574,0.0011021358436312,0.0004794853801438,0.0012086145117654,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.01,0.0447725225432085,0.0043161894702606,0.0027245093698629,0.0011040773215657,0.0004809096613986,0.0012067338852757,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.001,0.0447725225432085,0.0043161894702606,0.0027245093698629,0.0011040773215657,0.0004809096613986,0.0012067338852757,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,0.0001,0.0447725225432085,0.0043161894702606,0.0027245093698629,0.0011040773215657,0.0004809096613986,0.0012067338852757,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,1e-05,0.0447725225432085,0.0043161894702606,0.0027245093698629,0.0011040773215657,0.0004809096613986,0.0012067338852757,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,1e-06,0.0447725225432085,0.0043161894702606,0.0027245093698629,0.0011040773215657,0.0004809096613986,0.0012067338852757,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,1e-07,0.0447725225432085,0.0043161894702606,0.0027245093698629,0.0011040773215657,0.0004809096613986,0.0012067338852757,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,8,1e-08,0.0447725225432085,0.0043161894702606,0.0027245093698629,0.0011040773215657,0.0004809096613986,0.0012067338852757,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.5,0.0571293783081499,0.0025295068392101,0.0081797375364605,0.000645473982845,0.01283776542634,0.0022636958458639,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.25,0.0490010178410015,0.0032604603988207,0.0033293598364528,0.0005588601022492,0.0047094049591916,0.0015102415649011,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.1,0.0447727712794355,0.0041863325285323,0.0021657576071722,0.0006164489471195,0.0004811583976256,0.0006548515605399,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.05,0.0447066265910576,0.0044380351236509,0.0031353736577285,0.0009788910672388,0.0004150137092477,0.001233812487835,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.025,0.0451991903146648,0.0045280669450309,0.0037188020772283,0.0017041993654792,0.0009075774328548,0.0022886806400293,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.01,0.045252445525709,0.0045347837979065,0.0037572564170565,0.0017690121803653,0.0009608326438991,0.0023710724700776,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.001,0.045252445525709,0.0045347837979065,0.0037572564170565,0.0017690121803653,0.0009608326438991,0.0023710724700776,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,0.0001,0.045252445525709,0.0045347837979065,0.0037572564170565,0.0017690121803653,0.0009608326438991,0.0023710724700776,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,1e-05,0.045252445525709,0.0045347837979065,0.0037572564170565,0.0017690121803653,0.0009608326438991,0.0023710724700776,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,1e-06,0.045252445525709,0.0045347837979065,0.0037572564170565,0.0017690121803653,0.0009608326438991,0.0023710724700776,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,1e-07,0.045252445525709,0.0045347837979065,0.0037572564170565,0.0017690121803653,0.0009608326438991,0.0023710724700776,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,9,1e-08,0.045252445525709,0.0045347837979065,0.0037572564170565,0.0017690121803653,0.0009608326438991,0.0023710724700776,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,10,0.5,0.0573606110301898,0.0025160601605882,0.008367574134984,0.0006625236435187,0.0130689981483799,0.0023086856541867,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,10,0.25,0.0493686989319281,0.003217726692484,0.0036014191390384,0.000620929036322,0.0050770860501182,0.0016662973273328,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,10,0.1,0.0454040867441597,0.0041503428114635,0.0025515247319523,0.000734999945299,0.0011124738623498,0.0008102611594657,0.0442916128818099,0.0043127778319687,10.0
3-modal,0.1,5000,10,0.05,0.0454562369254246,0.0044943090719987,0.003481805606558,0.0013201439087721,0.0011646240436147,0.001589656417318,0.0442916128818099,0.0043127778319687,10.0
